,Training Loss,Test mse loss,Test_rel_l2_loss
0,668.2064464007415,0.48521034128546797,1.0038835487216748
1,666.7940317100185,0.4821985079102906,0.9976522413527533
2,665.3857681456757,0.4792102137064091,0.9914695336519799
3,663.9815489811042,0.4762439445834558,0.9853324312766214
4,662.5814643060003,0.47329952183693724,0.9792404521437028
5,661.1850152749721,0.47037676801415,0.9731933533498849
6,659.7922930409877,0.4674750307178499,0.9671898378965729
7,658.402898941189,0.4645937833440427,0.9612286228494646
8,657.0168270918075,0.461732209087224,0.9553080896608321
9,655.6338762636333,0.458889677244133,0.9494269863652425
10,654.2535533366174,0.456065564029285,0.9435840746584214
11,652.8760495492643,0.453259428352006,0.9377782452247629
12,651.5009711118325,0.45047077532948004,0.9320086309364799
13,650.1284122090001,0.44769934840614956,0.9262746032161184
14,648.7577864755622,0.444944719224812,0.9205754253030707
15,647.3892864938862,0.4422064639716457,0.9149100259228116
16,646.0225222784939,0.43948416334460483,0.9092776865468046
17,644.6572023401131,0.43677734498719667,0.9036773561188622
18,643.293326678744,0.4340854843474232,0.8981079951719408
19,641.9304120418531,0.4314080627131337,0.8925684631331023
20,640.5686530634739,0.428744567178372,0.8870578568253542
21,639.2074719948905,0.4260944906121514,0.8815749472823633
22,637.846678922084,0.4234573882815311,0.8761188543894642
23,636.4860847551029,0.42083287694604415,0.8706888191544271
24,635.1255012298097,0.41822074655952035,0.865284423715039
25,633.7646448761225,0.4156206208723916,0.8599048123184652
26,632.4033293974971,0.4130323517000534,0.8545498001923626
27,631.0412735038879,0.4104557365348304,0.8492188744867233
28,629.6785800510006,0.4078906306154143,0.8439117469818169
29,628.3144909112925,0.40533677976857985,0.8386279139645614
30,626.9491109374358,0.40279409840765656,0.8333672037733779
31,625.5821629376767,0.4002622813659476,0.8281289037842363
32,624.2134662988974,0.3977412466069003,0.8229129585024568
33,622.8429364704207,0.39523058443174547,0.8177185579070425
34,621.4702040532757,0.39273010825700305,0.8125451165142437
35,620.0949963515304,0.3902395792156483,0.8073922699429694
36,618.7174215168343,0.387758652806959,0.8022593376179863
37,617.336923848783,0.3852871508131576,0.7971458600424199
38,615.9535182815491,0.38282462777582016,0.7920510649132986
39,614.5667469569923,0.3803709122396034,0.7869744009841249
40,613.1768154325582,0.37792572778853356,0.7819154292389072
41,611.7831736360713,0.3754887481192175,0.7768734008986691
42,610.3856511203082,0.3730597042510169,0.7718477861800501
43,608.9843607852381,0.3706383836611186,0.7668380621080964
44,607.5786629382092,0.3682244709358505,0.7618438165670263
45,606.1687662910117,0.36581786543229855,0.7568646428899548
46,604.7541282870261,0.3634182054806009,0.751899829754862
47,603.3347712960676,0.36102544811275833,0.7469492935542554
48,601.91043702107,0.35863929037650644,0.7420124386169533
49,600.4809620780325,0.35625964133262944,0.7370889845065562
50,599.0460907204542,0.35388635964638415,0.7321787569027016
51,597.6057551736594,0.3515193060730345,0.727281380911112
52,596.1597019582987,0.3491583949037703,0.7223967910911178
53,594.7078651412485,0.3468034905636329,0.7175245194834048
54,593.2498077312484,0.34445451067313865,0.7126646081861168
55,591.7856519671623,0.34211132334121425,0.707816597868316
56,590.3149636873425,0.33977395102480723,0.702980635797136
57,588.837681477602,0.3374421633424162,0.6981562702733299
58,587.353929468678,0.3351159854119203,0.6933434535677776
59,585.86290816986,0.33279529170997085,0.6885420404637479
60,584.365113530308,0.33048010898171465,0.6837519871305773
61,582.8599341808913,0.3281702146405242,0.6789729564929736
62,581.3474981063193,0.3258656878185794,0.674204910713744
63,579.8275656070473,0.32356640889635746,0.6694478134111002
64,578.2998986544553,0.3212723590896303,0.664701532472467
65,576.7645357540459,0.31898347118750126,0.6599658417928964
66,575.2211496932579,0.3166997774150502,0.6552410019982204
67,573.6696895819077,0.3144212612232952,0.6505267902796277
68,572.1101965340822,0.312147955452294,0.6458234670930239
69,570.5420741070157,0.3098798929858049,0.6411309083911334
70,568.965548581331,0.30761710675128784,0.6364492783146183
71,567.3804820663681,0.30535972593546223,0.6317788344514987
72,565.7866472492459,0.30310773455676854,0.6271195484708336
73,564.1840904904675,0.3008613561469417,0.6224718637902562
74,562.5724965527806,0.2986206211335249,0.6178358434940243
75,560.9518236515723,0.29638574956341013,0.6132119241440002
76,559.3220308686286,0.2941568642292699,0.6086004437529482
77,557.6828079055449,0.2919341335640714,0.6040017361758068
78,556.0342967077304,0.28971767702390333,0.5994159465103657
79,554.3761001515813,0.2875077060190961,0.5948435862626731
80,552.7082725989785,0.28530447561749384,0.5902851599296497
81,551.0309583560012,0.2831081446762558,0.5857410737490341
82,549.3434074858815,0.2809188699144898,0.5812115465716694
83,547.6461252125446,0.27873698976084904,0.5766972470860878
84,545.9389013675718,0.27656260870874877,0.5721985635731563
85,544.2213498987257,0.274396057838023,0.5677160583059191
86,542.4934434148017,0.272237481505734,0.5632500166712049
87,540.7552442672059,0.27008729337843157,0.5588013435997574
88,539.0068152790226,0.2679455852023863,0.5543702197947233
89,537.2476008093836,0.2658128063626938,0.5499576187679942
90,535.4777559583455,0.2636892202368775,0.5455639701546176
91,533.6972595026928,0.2615751304182159,0.5411899596077916
92,531.9058273860865,0.259470791130669,0.5368361741284957
93,530.1036176039488,0.2573766731318755,0.5325035387987533
94,528.2903496994151,0.2552930633542322,0.5281926166408226
95,526.465921232917,0.253220375161618,0.5239043059828532
96,524.6304936771083,0.2511589275328637,0.519639231912894
97,522.7837051428505,0.24910916412614106,0.515398350672772
98,520.9256327455079,0.24707143426137462,0.5111823460654854
99,519.0560065711944,0.24504612401794357,0.5069920591834034
100,517.1750803476933,0.24303374121482374,0.5028284849746036
101,515.2825010191045,0.24103461360475076,0.49869234792367934
102,513.3782650867942,0.2390492329782622,0.494584694224276
103,511.46237035867307,0.23707799735220947,0.4905062170246879
104,509.5344715272404,0.23512138164492363,0.4864580949183086
105,507.5950007434585,0.23317980987249787,0.4824410709262317
106,505.64353043498704,0.23125382355833796,0.4784562033759734
107,503.67998016372803,0.22934387075202,0.47450461286647183
108,501.7045279004522,0.22745051545826603,0.4705873172244992
109,499.7170105850235,0.22557422842116923,0.46670531487444933
110,497.71726794546703,0.22371559484909842,0.46285990949016664
111,495.7052274712041,0.22187514796048613,0.4590520574196013
112,493.681242620838,0.22005349250393913,0.45528309860870664
113,491.6448197225109,0.21825118122857814,0.45155418790048785
114,489.59606167272796,0.2164687564140043,0.4478664582925127
115,487.53490374801913,0.21470691142194478,0.44422125969846604
116,485.46153564764245,0.21296616621624093,0.44061967975181915
117,483.3755601191988,0.2112471509757673,0.4370631008073964
118,481.27733831317164,0.2095504843504462,0.4335528016090393
119,479.16656204908213,0.2078767737462234,0.4300898813001055
120,477.0434276314918,0.20622673423023913,0.4266760418342983
121,474.90763274749406,0.2046009502306352,0.423312335291687
122,472.75946035850575,0.20300011358287404,0.4200002585219096
123,470.5987790947291,0.20142490437411495,0.41674120608883314
124,468.425543378984,0.19987599136463238,0.4135365493157792
125,466.23987487773775,0.19835418752151665,0.4103880190291562
126,464.0416497141123,0.19686013853993428,0.407296862431906
127,461.8309113013709,0.19539467263985177,0.4042649139610468
128,459.6078684144633,0.19395845245928173,0.40129337685448263
129,457.37224055745554,0.19255228410052228,0.39838403940899525
130,455.12440330885875,0.19117692464552266,0.3955385155620803
131,452.86400026414776,0.18983319732169737,0.3927583984833838
132,450.59124776680255,0.1885218774943496,0.3900453365180887
133,448.3064431929961,0.1872438071126017,0.38740103347550203
134,446.00923883846554,0.18599970651653353,0.3848270272133192
135,443.6998555414939,0.18479051396950008,0.38232520981188145
136,441.37835412730055,0.1836170471641272,0.3798973825975196
137,439.04471744379043,0.18248019195198323,0.3775452594074977
138,436.6991703152635,0.18138079097608018,0.3752706158881871
139,434.3417788356928,0.1803197562106125,0.3730753633847286
140,431.97245252331794,0.17929795841446322,0.37096133134810216
141,429.5914209193179,0.17831637589260935,0.36893048807259277
142,427.1987561573371,0.17737591092057603,0.3669846524487106
143,424.7944537914009,0.17647750176093566,0.36512593076510313
144,422.3787475285682,0.1756220505833596,0.36335599732908364
145,419.95171501156074,0.17481064369850968,0.3616772496482099
146,417.51343596700826,0.1740441151423984,0.3600913010303799
147,415.0640699397227,0.17332352217218464,0.35860042014252613
148,412.60377766972306,0.17264985517022252,0.35720660131346804
149,410.1326438380058,0.17202407614611276,0.3559119264129187
150,407.65075525714565,0.17144722887114955,0.35471842567682543
151,405.1583544570349,0.17092029603982148,0.35362822364641033
152,402.6555311396114,0.17044430943042999,0.35264340069899447
153,400.14260609183475,0.17002031555846311,0.35176620940265835
154,397.619519055821,0.16964934169210055,0.3509986537836518
155,395.0865171765363,0.16933243376406606,0.3503429886734786
156,392.5438478474134,0.1690706940765741,0.34980144062388163
157,389.99168335978186,0.16886517581954952,0.34937628277009836
158,387.4301972104149,0.16871688528409165,0.3490694868383457
159,384.85941442932017,0.1686269984352596,0.34888350240962396
160,382.2798107710296,0.16859650527650838,0.3488204155815744
161,379.69141317741014,0.16862649793912016,0.34888244622158027
162,377.0943999670126,0.16871810110172492,0.34907195194012175
163,374.48924594765776,0.1688724024446931,0.3493912209371821
164,371.8759816264537,0.16909049026025966,0.349842405320544
165,369.2547873593867,0.1693734552441147,0.3504278771515601
166,366.6260638129643,0.16972235634882507,0.35114973843155894
167,363.98984578788804,0.1701384017552319,0.35201053029256
168,361.3466064416899,0.17062255581853,0.3530122473592634
169,358.6965991012439,0.17117604299005693,0.35415740092084036
170,356.03986121714115,0.1717999182025778,0.35544817290451647
171,353.3766486520508,0.17249528351655388,0.3568868427240801
172,350.7075745204928,0.17326328958746065,0.35847579031414867
173,348.0327483611327,0.1741050281708643,0.3602173561014297
174,345.3522818866769,0.17502156860871307,0.36211362701468275
175,342.6666420742549,0.17601410417866525,0.3641671536162825
176,339.9760112031945,0.1770836612604474,0.36638001961637556
177,337.2807827823599,0.1782313543591669,0.3687545593040795
178,334.5811386753667,0.17945835070356675,0.3712931437860334
179,331.8776787392708,0.1807656861048675,0.37399803584357016
180,329.17030493938364,0.1821544481235908,0.3768713143978495
181,326.45961402875037,0.18362581392194285,0.37991553129203126
182,323.74592232841314,0.18518078935643031,0.38313268679377543
183,321.02940810612927,0.1868205433019909,0.3865253281819747
184,318.3104547419098,0.18854607018923464,0.39009536886141305
185,315.58957858741996,0.19035845084549877,0.39384511897069174
186,312.86675124694375,0.19225877701637914,0.3977768412583238
187,310.14268770337003,0.1942481120111116,0.40189267178508103
188,307.4174255202561,0.19632745000103757,0.4061947656696816
189,304.6915381572944,0.19849779016852448,0.4106851415863275
190,301.965261303485,0.20076013513535895,0.41536582813955647
191,299.2389622132796,0.20311556774747716,0.42023916950269324
192,296.51307099279074,0.20556489638929817,0.42530674260848755
193,293.78794827708043,0.20810912128099515,0.4305706596359329
194,291.0638216158841,0.21074919855346555,0.4360328718262316
