,Training Loss,Test mse loss,Test_rel_l2_loss
0,661.1652013873718,0.491242368317224,1.0163637412190383
1,660.4003377446825,0.49007792208099277,1.0139543462678944
2,659.6367005659886,0.48891844911586485,1.011555483900338
3,658.874288490628,0.48776430146247846,1.0091676058548273
4,658.1131980204955,0.4866152221824526,1.0067902047921962
5,657.3534276281862,0.48547040960256704,1.0044215809968051
6,656.5945847952426,0.4843289446239869,1.002060042701714
7,655.8369617499411,0.483190033477581,0.9997036676626436
8,655.0805571384299,0.4820533092194352,0.9973517331481079
9,654.3248817126769,0.48091864811140106,0.995004233265945
10,653.5704225797417,0.479786409404386,0.9926616372124497
11,652.8166910561267,0.4786567097207884,0.9903242933177447
12,652.0639788666485,0.4775299659202876,0.9879931406987943
13,651.3121876453843,0.47640635252564606,0.9856684039050376
14,650.5610246556207,0.47528598320062276,0.9833504246023816
15,649.8103923185263,0.4741690310027499,0.9810394247353
16,649.060582022943,0.4730553687671564,0.9787353892929538
17,648.3110103174695,0.47194504932768006,0.9764381854955995
18,647.5618716859062,0.4708378863008041,0.9741474458275017
19,646.8131661282532,0.46973369415700483,0.9718629219754895
20,646.0644088384142,0.4686322882173973,0.9695841319860714
21,645.3157944689485,0.46753360370523184,0.9673109478615203
22,644.5669361304645,0.46643745721522306,0.9650431250613565
23,643.8180285890267,0.465343725573166,0.9627801862176317
24,643.0687824803499,0.4642522861672678,0.9605221234994907
25,642.3190057970496,0.46316301694678447,0.9582684623021578
26,641.5687002314407,0.4620758555995982,0.9560190798958992
27,640.8177709113261,0.46099056276645445,0.9537736212607548
28,640.0657371531452,0.4599070773214483,0.9515319655924126
29,639.3130839436926,0.4588251025366105,0.9492934118981999
30,638.5591383813335,0.45774463757807093,0.9470579585357408
31,637.8039998775093,0.45666532862424186,0.9448249086192428
32,637.0473824933617,0.4555871760920127,0.9425942629698094
33,636.2894821082627,0.45450994562907193,0.9403654444077458
34,635.5298209786415,0.45343352124110275,0.938138455808257
35,634.7684030691162,0.4523579045971189,0.9359129540690818
36,634.0050402518282,0.45128292191611946,0.9336889433012774
37,633.2398328563577,0.45020863390929544,0.931466197514297
38,632.4723053781781,0.44913486763352917,0.9292446067324569
39,631.70246288009,0.4480615675327063,0.9270240615326344
40,630.9302146244447,0.4469886201272023,0.9248041091261465
41,630.155470127298,0.4459159706333669,0.9225848714406515
42,629.377852058042,0.4448434484205866,0.9203658980382554
43,628.597366622449,0.44377082570706533,0.9181466264675784
44,627.8138288892806,0.4426981654607686,0.9159272956662932
45,627.0274365210353,0.44162512539446835,0.9137072318812081
46,626.237336648861,0.4405516538352931,0.9114862199413098
47,625.4441096270455,0.4394775839746899,0.9092640458051486
48,624.6471903068598,0.43840263457568845,0.9070400424322
49,623.8464914342367,0.43732675611750177,0.904814113120892
50,623.0420212610952,0.43624966937454884,0.9025855954914199
51,622.2335026151302,0.4351712114206823,0.9003542830172115
52,621.4207542078841,0.43409127756604754,0.8981199703421225
53,620.6036903327913,0.4330095345686477,0.8958818891233058
54,619.782415526515,0.4319259370125413,0.893639951177253
55,618.9562748874923,0.4308402683730965,0.8913937313093501
56,618.1254689256311,0.42975237038749764,0.8891429190812552
57,617.2899133766223,0.4286621427019175,0.8868873181159527
58,616.449240161819,0.4275694286628114,0.8846265090308272
59,615.6033662541304,0.4264740725400334,0.8823601868187758
60,614.7523981315464,0.4253760330948827,0.8800883838155329
61,613.8958749908816,0.42427509932032875,0.877810685720547
62,613.0337152350837,0.4231712313473508,0.8755267922225014
63,612.1660263931844,0.4220642765517842,0.8732365162923228
64,611.2924442406838,0.420954139754061,0.8709396722168918
65,610.4128884748206,0.419840613626413,0.8686358534034753
66,609.5271849907331,0.41872366112172016,0.8663248776946517
67,608.6352544524743,0.41760302054294884,0.8640063426792608
68,607.7371119562449,0.4164787688932847,0.8616802911467547
69,606.8324908011166,0.41535059021869075,0.8593461030342411
70,605.9209374481034,0.4142183946171542,0.8570037138786155
71,605.0029382012181,0.41308209290878234,0.8546527294265083
72,604.0778529812233,0.4119414848908794,0.8522927580862074
73,603.1457933422971,0.41079653911542846,0.8499239604616413
