,Training Loss,Test mse loss,Test_rel_l2_loss
0,0.06050384120889962,0.3686879034482565,0.9768880947098311
1,0.05268548099380173,0.3504278208539608,0.9285055545506605
2,0.0467727772421291,0.3344977314940323,0.8862966442559891
3,0.042445013037458935,0.32071690597078545,0.8497824970246237
4,0.03940421107550683,0.30879855232675396,0.8182032190648572
5,0.03737826537980048,0.29845020233557645,0.7907838765485365
6,0.03614198697241755,0.28948185409171806,0.7670210339201328
7,0.03552295963309171,0.2818229241167382,0.746727670778035
8,0.03537900155835415,0.27546995012848596,0.7298946133408909
9,0.035571580188165065,0.2704290101613989,0.7165379661768878
10,0.035953151761564314,0.266673665272873,0.7065876757583001
11,0.03637304675376729,0.26412535894245853,0.6998355960383725
12,0.036697774188523456,0.2626616183282039,0.6959572187809824
13,0.03683456087245318,0.2621416381694721,0.6945794615456635
14,0.03674468396776851,0.26242895003253697,0.6953407328970471
15,0.03644093178445471,0.2634009947852606,0.6979162959615789
16,0.035973011810384925,0.26494652251660505,0.7020113791652136
17,0.035408560506823505,0.2669574262416614,0.7073395385386086
18,0.03481619548312964,0.2693208445775447,0.713601732696729
19,0.034253351292914604,0.27191532330837054,0.7204761523899625
20,0.033759874668941814,0.27461245388954447,0.7276225619411955
21,0.03335637395105451,0.27728369971814404,0.7347003863655824
22,0.03304628550216492,0.2798094411595741,0.7413926773829215
23,0.032820150653251036,0.2820863968508859,0.7474257771570681
24,0.03266056451535015,0.2840317042090927,0.7525801301505081
25,0.03254649302023103,0.2855828479717422,0.7566900937830099
26,0.03245639639955299,0.2866953787467423,0.759637893423115
27,0.03237033340843709,0.2873404059112304,0.7613469794871264
28,0.03227128806717249,0.2875041370436412,0.7617808071025417
29,0.0321463455853541,0.28718977936699364,0.7609478742373038
30,0.0319877365129182,0.2864207758576969,0.7589102962045126
31,0.031793555162838744,0.2852429517889077,0.7557894932172121
32,0.03156793218305951,0.28372345833832624,0.7517633913354321
33,0.03132000713137373,0.28194570541250635,0.7470529963039532
34,0.031061981011033746,0.2800010669630581,0.7419004156740665
35,0.030806575691372212,0.2779794762481064,0.7365439396862684
36,0.030564436337307866,0.27596127345273896,0.7311964404462202
37,0.030342275394591646,0.2740121342658718,0.7260319345083405
38,0.03014213498970818,0.27218176405889327,0.7211821229268228
39,0.029961720066681047,0.2705058217606954,0.7167414888208005
40,0.029795703853175072,0.26900934950893646,0.7127763846957823
41,0.029637397989283654,0.267709929439911,0.7093333967821956
42,0.029480317154195728,0.2666193227855842,0.7064436880430189
43,0.029319361899276853,0.2657436172522311,0.7041233886732725
44,0.029151244715941438,0.26508206934722944,0.702370528689443
45,0.028974590542052415,0.26462576656512493,0.7011614932118703
46,0.028789714348392614,0.2643570144970253,0.7004493985288075
47,0.028598192145157242,0.26424985033993986,0.7001654527083524
48,0.028402542467153884,0.2642715454862683,0.7002229369110154
49,0.0282056923771421,0.26438467164678986,0.7005226798599438
50,0.028010499433762864,0.26454924566487165,0.7009587408140976
51,0.027819284727147675,0.26472472749321957,0.7014237034758715
52,0.02763336179150233,0.26487186497378196,0.7018135639830987
53,0.02745287154724795,0.2649544567713871,0.7020324020383931
54,0.027276885584255544,0.26494114807802976,0.7019971388687167
55,0.027103712606035817,0.2648070873328472,0.7016419269273648
56,0.026931433446941922,0.2645352578445594,0.700921678206385
57,0.026758387280666245,0.26411726040213734,0.6998141378686029
58,0.026583517841080928,0.26355338099228964,0.6983200636741954
59,0.02640645630697967,0.26285203344916563,0.6964617492062565
60,0.026227471767047195,0.262028661497662,0.6942801146871445
61,0.026047205573932253,0.26110441727662076,0.6918312055482899
