,Training Loss,Test mse loss,Test_rel_l2_loss
0,0.0598884312416834,0.360611168470648,0.9554877011250182
1,0.054696598597495844,0.34800780850007246,0.9220934069443691
2,0.05026722150745752,0.3361084053708595,0.8905643409176277
3,0.04654287113157185,0.3249488746777838,0.8609956662346393
4,0.04346757025164848,0.3145654906424384,0.8334834963151492
5,0.0409863734585072,0.30499355370074277,0.8081213644030341
6,0.039044267012791956,0.29626536444268375,0.7849948552476592
7,0.037584516895382336,0.2884071686646362,0.7641735106098873
8,0.036546968608803555,0.28143572522759014,0.7457017353417055
9,0.03586643999506922,0.27535488216652193,0.7295897253283634
10,0.035472273037928645,0.27015265115286013,0.7158057158839372
11,0.03528962617029041,0.26580027417302066,0.7042735087908152
12,0.03524301705246645,0.26225395318275035,0.694877055251078
13,0.035261392858431315,0.25945847276770007,0.6874700546120119
14,0.03528358562011412,0.25735163605837585,0.6818877079182715
15,0.035262719190498816,0.2558686821037301,0.6779584223362193
16,0.03516835450991437,0.2549456157517845,0.6755126341196568
17,0.03498632554358582,0.2545211759744067,0.674388023950558
18,0.03471648873468869,0.2545375135960548,0.6744313126723595
19,0.034369389683730704,0.2549398550033609,0.6754973702433567
20,0.03396249353173528,0.255675526346331,0.6774466302267873
21,0.03351661779676385,0.25669268654196725,0.6801417327138404
22,0.033052971227913945,0.25793909498451834,0.6834442592065353
23,0.03259091294114922,0.25936118006903236,0.6872122645458292
24,0.03214642039269219,0.26090357972483585,0.6912990594933898
25,0.03173118375262817,0.26250925273261083,0.6955535056811325
26,0.031352373036553007,0.2641201791367912,0.6998218714478939
27,0.031012737502110532,0.2656786216305619,0.7039511740483195
28,0.030711139726665938,0.2671288777115716,0.7077938222246459
29,0.030443272528218858,0.2684193055913647,0.7112129841257046
30,0.030202630164893874,0.26950433612341834,0.714087918180352
31,0.029981439553239377,0.2703463817454246,0.7163190310963087
32,0.029771674494547762,0.27091737636758295,0.7178319580009151
33,0.02956584850444008,0.2711997190936515,0.7185800629567453
34,0.029357687898490237,0.27118660468463035,0.7185453145694994
35,0.029142605304347296,0.27088171595045774,0.7177374709385075
36,0.028917892816658675,0.27029837459953715,0.7161918297185585
37,0.028682662182873724,0.26945825983331445,0.713965832864208
