,Training Loss,Test mse loss,Test_rel_l2_loss
0,657.0462590856223,0.483607076970687,1.000566562769564
1,656.8973458344265,0.48324849346390686,0.9998245316237444
2,656.7483517003857,0.4828945197329403,0.9990921889652817
3,656.5996677109833,0.4825451508562841,0.9983694053340173
4,656.4510005540797,0.48220014015972384,0.9976555752950989
5,656.3025456825599,0.4818594831023801,0.996950808548732
6,656.1539121685203,0.48152299396524734,0.9962546198132716
7,656.0054908956263,0.48119060811598807,0.9955668814149341
8,655.8568910244503,0.48086201957649644,0.9948869903301014
9,655.7082103035791,0.48053704352460797,0.9942147010314706
10,655.5593510951294,0.48021543509339615,0.993549293100159
11,655.410606445661,0.4798968291555942,0.9928900471439626
12,655.2613904283824,0.4795808610928437,0.9922363635203943
13,655.1118984855711,0.47926734759427625,0.9915877621224924
14,654.9621307174821,0.4789558646036312,0.9909432888296268
15,654.8120872245672,0.47864598862664326,0.9903021094130648
16,654.6615728990616,0.4783374171456975,0.9896637465113256
17,654.5105879092589,0.478029848036933,0.9890273677260417
18,654.3592300056516,0.47772279904966314,0.9883921417332571
19,654.2071090423412,0.47741590885928714,0.9877571198003956
20,654.0544204094076,0.47710887673906843,0.9871219466097936
21,653.901164311814,0.4768013422349516,0.9864856752958531
22,653.7470483472716,0.4764931256436587,0.9858479520301311
23,653.5920728261733,0.47618392734591447,0.9852081867984488
24,653.4363355734968,0.47587344811556137,0.9845659086471557
25,653.2799343692604,0.475561569231879,0.9839205290028905
26,653.1223820114976,0.4752481721383522,0.9832721693307214
27,652.963776401044,0.4749330184517097,0.9826201237738132
28,652.8041179285538,0.47461605004646873,0.98196439621303
29,652.6435044409627,0.47429714893235847,0.9813045181936138
30,652.4817414148456,0.47397637710097906,0.9806408482712783
31,652.3186344262251,0.4736535568130497,0.9799729184816248
32,652.1544762380072,0.4733287501683662,0.9793009693466956
33,651.9887802309277,0.47300183957563796,0.9786246514517101
34,651.822033960434,0.4726728273311456,0.9779438516762298
35,651.6535561794626,0.4723416559141715,0.9772586927894655
36,651.4838344027669,0.47200832771545914,0.9765690618195462
37,651.312479708009,0.4716727853519842,0.9758748459944968
38,651.139590089573,0.47133497154277587,0.9751759327451168
39,650.965068839465,0.47099488885761115,0.9744723273858114
40,650.7890139381052,0.4706523607080271,0.9737635647282019
41,650.6111341118813,0.47030744960068965,0.9730500034550043
42,650.4316246956332,0.4699600389304882,0.9723311789330502
43,650.2501945495751,0.4696100719494116,0.9716070972877446
44,650.0670390100604,0.4692573727472412,0.9708774123096795
45,649.8817698279306,0.468901944550682,0.970142013202494
46,649.6945823844326,0.46854367142957476,0.9694007894025314
47,649.505283081802,0.4681824972322223,0.9686535132564735
48,649.3141644692512,0.46781830638262245,0.9679000748140114
49,649.1207414106614,0.467451043043305,0.9671401299024218
50,648.9254036510827,0.4670805920046424,0.9663736865344534
51,648.7276662636759,0.46670689775514995,0.9656005185125915
52,648.527724650663,0.4663298454644973,0.9648205171831457
53,648.3252884530848,0.4659494988122504,0.9640335741601724
54,648.120747315148,0.4655655650085635,0.9632392303368287
55,647.9136167487595,0.4651781674359275,0.9624377291609141
56,647.704092179323,0.46478707320933005,0.9616284954811363
57,647.4922718527378,0.4643924058509602,0.9608120068776458
58,647.2775745987892,0.46399393291844904,0.9599875722297249
59,647.0605840813951,0.46359165952890935,0.9591552022178327
60,646.8406223357342,0.4631855316006769,0.9583150243281047
61,646.6180789067039,0.4627754359844478,0.9574664660681407
62,646.3928581604305,0.4623613189925284,0.956609772254126
63,646.1648645473324,0.4619431271000167,0.9557444881506036
64,645.9339056527824,0.4615207478042748,0.9548706259413429
65,645.7000800224487,0.461094127996165,0.9539879650675542
66,645.4633892357961,0.46066327382756633,0.9530965182921705
67,645.2235441976554,0.4602280733935989,0.9521960658610205
68,644.9808373303531,0.4597884150789771,0.9512865048669144
69,644.7350765514459,0.4593442465675328,0.9503675003404766
70,644.4859731049255,0.4588955157293355,0.9494390666064627
71,644.2338194269141,0.45844217062374354,0.9485011020444889
72,643.9782301181147,0.45798410058629885,0.947553389379042
73,643.7196911784267,0.457521254153564,0.9465958279438136
74,643.4576238227457,0.45705363891902384,0.9456283174746749
75,643.1920302381368,0.4565810860806494,0.9446506422527852
76,642.92320281711,0.4561036036730077,0.9436627030193137
77,642.6507568032284,0.4556210235266917,0.9426642851995126
78,642.3748879009509,0.4551334128679021,0.9416554062573859
79,642.0954050263429,0.4546407214882966,0.9406360838493162
80,641.8121172941901,0.4541427820629905,0.9396058736101622
81,641.5252205035395,0.4536395450234523,0.9385646788597093
